time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-11-04T16:52:40.420Z,19.3153324,-155.2120056,0.02,1.72,md,41,90,0.03596,0.23,hv,hv61090306,2015-11-04T16:56:16.420Z,"13km SSE of Volcano, Hawaii",earthquake
2015-11-04T16:43:44.540Z,38.8255005,-122.7861633,1.68,1,md,5,106,0.01891,0,nc,nc72548450,2015-11-04T16:45:20.940Z,"5km W of Cobb, California",earthquake
2015-11-04T16:41:43.935Z,36.5613,-115.5365,2.3,1,ml,11,159.55,0.311,0.054,nn,nn00517693,2015-11-04T18:04:08.816Z,"52km NNW of Summerlin South, Nevada",earthquake
2015-11-04T16:41:42.610Z,33.4656667,-116.4571667,3.27,0.89,ml,26,110,0.0633,0.16,ci,ci37485216,2015-11-04T18:27:06.692Z,"22km ESE of Anza, California",earthquake
2015-11-04T16:38:20.140Z,38.997,-111.3683333,-1.59,1.11,ml,10,105,0.007,0.14,uu,uu60128442,2015-11-04T17:35:52.460Z,"23km WSW of Ferron, Utah",earthquake
2015-11-04T16:37:03.000Z,61.6328,-151.0642,69.6,0.8,ml,,,,0.04,ak,ak11771326,2015-11-04T16:56:28.712Z,"55km WSW of Willow, Alaska",earthquake
2015-11-04T16:31:32.250Z,33.3471667,-116.9468333,5.66,2,ml,74,27,0.07076,0.22,ci,ci37485208,2015-11-05T11:12:15.458Z,"8km W of Palomar Observatory, California",earthquake
2015-11-04T16:25:01.370Z,46.199,-122.188,5.793,0.15,md,7,131,0.002174,0.14,uw,uw61101691,2015-11-04T22:39:49.260Z,"37km NNE of Amboy, Washington",earthquake
2015-11-04T16:13:27.000Z,61.4226,-151.3167,72.5,1.8,ml,,,,0.71,ak,ak11771158,2015-11-04T16:32:59.726Z,"73km W of Big Lake, Alaska",earthquake
2015-11-04T16:09:54.000Z,60.5269,-152.0396,73,1.8,ml,,,,0.73,ak,ak11771157,2015-11-04T16:21:26.118Z,"38km E of Redoubt Volcano, Alaska",earthquake
2015-11-04T15:59:34.000Z,61.4348,-151.7826,90,1.8,ml,,,,,ak,ak11771154,2015-11-04T16:09:04.616Z,"87km NNW of Nikiski, Alaska",earthquake
2015-11-04T15:54:43.000Z,62.9867,-151.631,0.1,1.7,ml,,,,0.6,ak,ak11771152,2015-11-04T16:09:03.891Z,"107km NW of Talkeetna, Alaska",earthquake
2015-11-04T15:43:21.260Z,40.7341667,-111.9865,0.89,1.08,md,10,115,0.13,0.11,uu,uu60128437,2015-11-04T16:59:22.710Z,"4km NNE of West Valley City, Utah",earthquake
2015-11-04T15:22:41.390Z,45.2956667,-121.7438333,11.405,0.73,ml,4,193,0.03419,0.07,uw,uw60116608,2015-11-04T21:40:27.200Z,"19km ESE of Mount Hood Village, Oregon",earthquake
2015-11-04T15:22:37.570Z,45.3005,-121.7455,11.585,0.72,ml,4,181,0.03424,0.07,uw,uw61101681,2015-11-04T21:39:21.170Z,"19km ESE of Mount Hood Village, Oregon",earthquake
2015-11-04T15:12:56.860Z,48.5983333,-123.112,10.656,0.96,ml,7,90,0.08398,0.08,uw,uw61101676,2015-11-04T21:43:37.360Z,"9km NW of Friday Harbor, Washington",earthquake
2015-11-04T15:04:26.000Z,47.023,-66.628,5,3.7,mb_lg,,,,0.75,us,us200041yg,2015-11-05T04:58:40.690Z,"88km W of Miramichi, Canada",earthquake
2015-11-04T14:54:50.000Z,60.3276,-141.6963,11.2,1,ml,,,,0.26,ak,ak11770987,2015-11-04T15:11:31.752Z,"50km NE of Cape Yakataga, Alaska",earthquake
2015-11-04T14:47:25.400Z,39.085,-112.114,12.96,1.56,md,9,143,0.122,0.12,uu,uu60128432,2015-11-04T17:01:59.160Z,"22km NE of Fillmore, Utah",earthquake
2015-11-04T14:36:54.668Z,41.864,-119.6406,11.1,2.4,ml,7,78.09,0.146,0.1862,nn,nn00517678,2015-11-04T16:09:58.474Z,"68km ESE of Lakeview, Oregon",earthquake
2015-11-04T14:18:01.240Z,-3.4164,127.8573,66.49,4.8,mb,,83,4.189,0.8,us,us200041xb,2015-11-05T06:45:27.374Z,"31km NW of Hila, Indonesia",earthquake
2015-11-04T14:15:47.000Z,59.8949,-152.118,67.7,1.6,ml,,,,0.42,ak,ak11770985,2015-11-04T14:25:27.171Z,"20km NW of Anchor Point, Alaska",earthquake
2015-11-04T14:08:20.000Z,51.4868,-175.7961,11.9,3,ml,,,,0.29,ak,ak11770984,2015-11-04T22:11:02.019Z,"73km SE of Adak, Alaska",earthquake
2015-11-04T14:04:54.523Z,36.8974,-116.7047,4.2,1.1,ml,26,61.49,0.064,0.1057,nn,nn00517677,2015-11-05T02:35:00.195Z,"5km ESE of Beatty, Nevada",earthquake
2015-11-04T13:57:50.000Z,62.9334,-150.3893,81.4,2.5,ml,,,,0.48,ak,ak11770963,2015-11-04T22:00:29.113Z,"69km NNW of Talkeetna, Alaska",earthquake
2015-11-04T13:57:12.000Z,61.6587,-150.7694,57.7,2.3,ml,,,,0.66,ak,ak11770959,2015-11-04T14:14:07.802Z,"39km WSW of Willow, Alaska",earthquake
2015-11-04T13:57:04.860Z,38.8059998,-122.8274994,1.81,1.75,md,10,85,0.02523,0.03,nc,nc72548400,2015-11-04T13:58:40.670Z,"6km WNW of The Geysers, California",earthquake
2015-11-04T13:52:40.000Z,59.6406,-153.141,100.8,1.7,ml,,,,0.29,ak,ak11770952,2015-11-04T19:17:17.814Z,"75km W of Anchor Point, Alaska",earthquake
2015-11-04T13:47:49.630Z,43.3236,146.1256,87.76,5,mb,,135,2.55,0.7,us,us200041x2,2015-11-04T21:50:18.418Z,"44km E of Nemuro, Japan",earthquake
2015-11-04T13:44:15.650Z,19.1836662,-155.4688263,35.27,2.03,md,47,95,0.02881,0.21,hv,hv61090181,2015-11-04T13:47:29.550Z,"2km SSE of Pahala, Hawaii",earthquake
2015-11-04T13:41:05.000Z,59.6782,-152.06,28.9,1.8,ml,,,,0.46,ak,ak11770949,2015-11-04T14:02:19.033Z,"16km SW of Anchor Point, Alaska",earthquake
2015-11-04T13:34:07.000Z,64.483,-147.2364,13.5,0.6,ml,,,,0.16,ak,ak11770801,2015-11-04T13:50:07.900Z,"16km WSW of Salcha, Alaska",earthquake
2015-11-04T13:24:02.340Z,-8.2575,124.9929,30.44,4.8,mb,,83,1.651,1.33,us,us200041x0,2015-11-04T21:26:42.593Z,"72km WNW of Dili, East Timor",earthquake
2015-11-04T13:07:06.600Z,37.4068336,-118.557663,10.71,1.35,md,8,117,0.05376,0.04,nc,nc72548390,2015-11-04T13:08:45.450Z,"10km WNW of West Bishop, California",earthquake
2015-11-04T13:03:01.000Z,61.6741,-151.0861,73.1,1,ml,,,,0.13,ak,ak11770790,2015-11-04T13:09:50.035Z,"56km W of Willow, Alaska",earthquake
2015-11-04T12:50:41.845Z,41.8527,-119.6401,5,1.1,ml,5,224.31,0.154,0.1804,nn,nn00517705,2015-11-05T02:35:43.686Z,"69km ESE of Lakeview, Oregon",earthquake
2015-11-04T12:43:59.500Z,19.6254,-66.396,118,3.4,Md,4,306,1.4399994,0.2,pr,pr15308008,2015-11-04T20:46:32.040Z,"128km N of Brenas, Puerto Rico",earthquake
2015-11-04T12:36:16.660Z,52.708,175.2268,112.02,4.4,mb,,158,0.683,0.51,us,us200041wy,2015-11-04T20:38:56.507Z,"61km NW of Buldir Island, Alaska",earthquake
2015-11-04T12:27:12.000Z,58.7857,-151.7803,25.1,2.1,ml,,,,0.98,ak,ak11770783,2015-11-04T12:46:11.091Z,"96km S of Homer, Alaska",earthquake
2015-11-04T11:59:52.420Z,44.643,-112.121,5.39,1.13,ml,14,128,0.201,0.22,mb,mb80104499,2015-11-04T15:15:12.750Z,"37km E of Lima, Montana",earthquake
2015-11-04T11:58:35.300Z,19.1364,-65.0429,33,2.9,Md,4,309.6,0.78512756,0.05,pr,pr15308007,2015-11-04T20:01:18.356Z,"88km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-11-04T11:57:06.460Z,-5.8887,147.9473,138.11,4.4,mb,,109,3.579,0.51,us,us200041wl,2015-11-04T19:59:35.673Z,"79km N of Finschhafen, Papua New Guinea",earthquake
2015-11-04T11:51:10.890Z,36.6016655,-121.2013321,2.35,1.58,md,15,76,0.0868,0.07,nc,nc72548385,2015-11-04T11:52:45.600Z,"22km NNE of Soledad, California",earthquake
2015-11-04T11:45:07.700Z,40.7765007,-122.3703308,19.88,1.87,md,7,135,0.166,0.04,nc,nc72548380,2015-11-04T11:46:45.400Z,"10km N of Shasta Lake, California",earthquake
2015-11-04T11:43:31.000Z,62.2433,-150.5137,18.9,1.5,ml,,,,0.56,ak,ak11770637,2015-11-04T12:00:07.562Z,"22km WSW of Talkeetna, Alaska",earthquake
2015-11-04T11:42:52.370Z,34.0391667,-116.883,16.97,1.02,ml,49,66,0.04861,0.16,ci,ci37485160,2015-11-04T17:40:39.705Z,"13km N of Banning, California",earthquake
2015-11-04T11:42:48.200Z,19.4405,-65.2735,34,3,Md,3,334.8,1.12648737,0.01,pr,pr15308006,2015-11-04T19:45:20.016Z,"125km N of Culebra, Puerto Rico",earthquake
2015-11-04T11:38:50.720Z,40.0678329,-123.765831,26.73,1.73,md,7,174,0.1561,0.04,nc,nc72548375,2015-11-04T11:40:27.380Z,"7km SE of Redway, California",earthquake
2015-11-04T11:23:25.420Z,34.0153333,-117.1823333,13.14,1.33,ml,71,48,0.06145,0.15,ci,ci37485152,2015-11-04T17:18:54.096Z,"4km S of Redlands, California",earthquake
2015-11-04T11:01:13.770Z,44.9238333,-73.7118333,5,1.19,ml,9,159,0.1249,0.29,ld,ld60104551,2015-11-04T12:51:14.250Z,"22km N of Dannemora, New York",earthquake
2015-11-04T11:00:52.070Z,37.5625,-78.4306667,7.49,2.64,md,14,54,0.4597,0.2,se,se60121016,2015-11-05T14:21:59.209Z,"12km E of Buckingham, Virginia",earthquake
2015-11-04T10:48:15.290Z,-9.9661,-75.3733,53.24,4.7,mb,,163,3.448,0.86,us,us200041w7,2015-11-05T00:51:59.461Z,"67km N of Oxapampa, Peru",earthquake
2015-11-04T10:39:52.640Z,35.829,-90.0348333,10.26,1.91,md,13,81,0.0289,0.06,nm,nm60121021,2015-11-05T13:20:35.290Z,"12km NW of Luxora, Arkansas",earthquake
2015-11-04T10:37:32.466Z,37.8633,-114.2729,9.6,0.2,ml,6,152.3,0.519,0.1176,nn,nn00517717,2015-11-05T02:35:58.779Z,"17km ESE of Pioche, Nevada",earthquake
2015-11-04T10:34:48.480Z,34.0151667,-117.1826667,13.3,1.23,ml,68,48,0.06176,0.18,ci,ci37485144,2015-11-04T17:04:09.433Z,"4km S of Redlands, California",earthquake
2015-11-04T10:32:26.280Z,36.170166,-121.6080017,10.9,2.1,md,23,146,0.03118,0.07,nc,nc72548350,2015-11-04T10:34:01.570Z,"36km WSW of Greenfield, California",earthquake
2015-11-04T10:27:10.640Z,36.7350006,-120.9443359,6.64,1.49,md,8,208,0.1413,0.01,nc,nc72548345,2015-11-04T10:28:45.290Z,"36km SSW of Los Banos, California",earthquake
2015-11-04T10:23:13.495Z,41.8526,-119.6392,7.7,0.7,ml,5,224.34,0.155,0.1601,nn,nn00517703,2015-11-05T02:35:32.753Z,"69km ESE of Lakeview, Oregon",earthquake
2015-11-04T10:21:33.326Z,41.8508,-119.6444,7.9,0.6,ml,5,224.55,0.153,0.1293,nn,nn00517702,2015-11-05T02:35:31.771Z,"69km ESE of Lakeview, Oregon",earthquake
2015-11-04T10:19:42.553Z,36.9641,-117.7344,4.1,0.6,ml,5,219.61,0.446,0.2282,nn,nn00517701,2015-11-05T02:35:30.810Z,"49km NE of Lone Pine, California",earthquake
2015-11-04T09:46:54.110Z,34.0353333,-117.2316667,16.32,0.93,ml,35,57,0.08179,0.13,ci,ci37485136,2015-11-04T16:18:05.143Z,"3km ESE of Loma Linda, California",earthquake
2015-11-04T09:45:57.883Z,36.7459,-116.2192,4.4,-0.1,ml,7,277.52,0.019,0.0495,nn,nn00517699,2015-11-05T02:35:29.968Z,"51km ESE of Beatty, Nevada",earthquake
2015-11-04T09:44:18.000Z,60.4148,-140.9393,19.2,1.5,ml,,,,0.13,ak,ak11770344,2015-11-04T10:02:07.850Z,"91km ENE of Cape Yakataga, Alaska",earthquake
2015-11-04T09:32:07.100Z,17.8523,-67.0139,15,1.8,Md,4,266.4,0.11947593,0.6,pr,pr15308005,2015-11-04T12:34:14.534Z,"14km SSE of La Parguera, Puerto Rico",earthquake
2015-11-04T09:25:16.080Z,37.5691667,-118.8466667,6.38,0.17,md,12,266,0.02506,0.03,nc,nc72548340,2015-11-05T00:36:53.010Z,"14km SE of Mammoth Lakes, California",earthquake
2015-11-04T09:23:13.691Z,39.7134,-119.8381,8.9,0.5,ml,5,140.62,0.131,0.0563,nn,nn00517698,2015-11-05T02:35:28.906Z,"8km N of Lemmon Valley, Nevada",earthquake
2015-11-04T09:21:06.349Z,39.3685,-120.0109,4.9,0.4,ml,13,59.17,0.078,0.1464,nn,nn00517697,2015-11-05T02:35:28.028Z,"13km NNW of Incline Village, Nevada",earthquake
2015-11-04T09:02:38.700Z,18.6294,-65.0692,16,2.6,Md,7,230.4,0.29644404,0.36,pr,pr15308003,2015-11-04T17:05:17.429Z,"35km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-11-04T08:57:23.330Z,38.8211667,-122.8465,1.55,1.04,md,9,134,0.04211,0.06,nc,nc72548330,2015-11-05T00:30:20.500Z,"9km WNW of The Geysers, California",earthquake
2015-11-04T08:43:44.890Z,13.286,144.0775,140.73,4.7,mb,,77,0.826,0.87,us,us200041vu,2015-11-04T08:59:59.339Z,"63km W of Agat Village, Guam",earthquake
2015-11-04T08:33:27.800Z,18.0545,-65.0706,42,2.4,Md,4,136.8,0.31441035,0.81,pr,pr15308004,2015-11-04T12:33:24.359Z,"35km SSW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-11-04T08:32:28.000Z,59.1451,-152.5595,72.3,1.8,ml,,,,0.48,ak,ak11770338,2015-11-04T19:05:51.313Z,"79km SW of Homer, Alaska",earthquake
2015-11-04T08:15:33.000Z,61.9118,-148.6999,34.5,1.4,ml,,,,0.9,ak,ak11770204,2015-11-04T18:54:14.290Z,"15km NNE of Sutton-Alpine, Alaska",earthquake
2015-11-04T08:15:02.470Z,-8.4042,125.0619,43.24,5,mb,,56,1.555,1.38,us,us200041vm,2015-11-04T16:17:34.204Z,"58km WNW of Dili, East Timor",earthquake
2015-11-04T08:12:13.460Z,0.5698,98.0443,24.51,5.3,mb,,46,0.866,1.09,us,us200041vl,2015-11-04T16:14:55.122Z,"153km SSW of Sibolga, Indonesia",earthquake
2015-11-04T08:11:11.890Z,37.7798347,-121.9578323,6.49,1.81,md,10,96,0.08355,0.06,nc,nc72548325,2015-11-04T08:12:50.790Z,"1km E of San Ramon, California",earthquake
2015-11-04T08:09:51.684Z,41.8715,-119.6281,9.8,0.9,ml,5,221.52,0.149,0.113,nn,nn00517689,2015-11-05T02:35:08.023Z,"69km ESE of Lakeview, Oregon",earthquake
2015-11-04T07:51:45.770Z,32.7935,-115.5643333,11.35,1.34,ml,16,128,0.0997,0.22,ci,ci37485120,2015-11-04T16:06:10.972Z,"1km NW of El Centro, California",earthquake
2015-11-04T07:46:41.280Z,36.5898323,-121.0439987,8.87,2.05,md,25,91,0.01187,0.11,nc,nc72548315,2015-11-04T07:48:16.610Z,"31km NE of Soledad, California",earthquake
2015-11-04T07:23:56.899Z,37.2502,-117.5184,15.8,0.7,ml,4,334.49,0.472,0.0648,nn,nn00517712,2015-11-05T02:35:51.044Z,"56km SSW of Goldfield, Nevada",earthquake
2015-11-04T07:23:00.000Z,61.3963,-152.3226,0.3,0.5,ml,,,,0.18,ak,ak11770203,2015-11-04T18:42:16.551Z,"96km NW of Nikiski, Alaska",earthquake
2015-11-04T07:16:06.210Z,41.8698,-119.5957,5.6,1.5,ml,6,181.22,0.17,0.1228,nn,nn00517668,2015-11-05T02:34:55.851Z,"71km ESE of Lakeview, Oregon",earthquake
2015-11-04T07:14:39.791Z,39.3665,-120.0064,4.8,0.1,ml,14,59.6,0.077,0.1133,nn,nn00517695,2015-11-05T02:35:26.584Z,"13km NNW of Incline Village, Nevada",earthquake
2015-11-04T07:12:32.000Z,62.2458,-151.3025,90.7,2.2,ml,,,,0.29,ak,ak11770195,2015-11-04T07:27:35.726Z,"62km W of Talkeetna, Alaska",earthquake
2015-11-04T07:06:29.430Z,-3.2889,149.8647,10,5,mb,,175,2.463,0.75,us,us200041v7,2015-11-04T15:09:45.195Z,"130km SW of Kavieng, Papua New Guinea",earthquake
2015-11-04T06:53:14.600Z,19.0935,-66.8744,44,3,Md,10,288,0.66116005,0.34,pr,pr15308002,2015-11-04T14:55:53.016Z,"67km NNE of Isabela, Puerto Rico",earthquake
2015-11-04T06:49:23.600Z,19.0694,-66.824,52,2.6,Md,6,320.4,0.65127858,0.14,pr,pr15308001,2015-11-04T14:52:02.060Z,"64km N of Hatillo, Puerto Rico",earthquake
2015-11-04T06:43:20.670Z,32.8583333,-116.1813333,4.81,1.48,ml,39,69,0.1808,0.24,ci,ci37485112,2015-11-04T15:52:42.300Z,"22km NW of Ocotillo, California",earthquake
2015-11-04T06:26:54.370Z,36.0193333,-117.7798333,1.54,0.64,ml,21,49,0.07625,0.15,ci,ci37485104,2015-11-04T19:33:38.841Z,"15km NE of Little Lake, California",earthquake
2015-11-04T06:14:32.330Z,-6.8296,104.9975,9.98,5,mb,,75,2.887,1.46,us,us200041us,2015-11-04T10:40:16.278Z,"69km W of Pasirnangka, Indonesia",earthquake
2015-11-04T06:12:09.530Z,39.5993347,-121.9240036,14.49,2.38,md,13,123,0.2461,0.08,nc,nc72548310,2015-11-04T06:13:46.240Z,"11km WSW of Durham, California",earthquake
2015-11-04T06:07:41.440Z,33.7368333,-118.0435,13.05,2.15,ml,63,88,0.07155,0.26,ci,ci37485096,2015-11-05T11:31:41.324Z,"4km SW of Westminster, California",earthquake
2015-11-04T06:00:40.090Z,34.254,-118.4206667,8.93,1.07,ml,17,56,0.05596,0.18,ci,ci37485088,2015-11-04T15:06:40.867Z,"4km SSE of San Fernando, California",earthquake
2015-11-04T05:55:33.700Z,35.3978333,-118.6366667,5.08,1.05,ml,11,158,0.1718,0.08,ci,ci37485080,2015-11-04T15:02:49.147Z,"25km SSW of Bodfish, California",earthquake
2015-11-04T05:52:28.710Z,-3.5766,149.6851,10,5.3,mb,,39,2.547,0.95,us,us200041ul,2015-11-04T13:56:47.000Z,"165km SW of Kavieng, Papua New Guinea",earthquake
2015-11-04T05:48:07.000Z,63.3324,-151.0919,7.1,1.2,ml,,,,0.47,ak,ak11770045,2015-11-04T07:27:35.003Z,"107km W of Cantwell, Alaska",earthquake
2015-11-04T05:46:25.000Z,61.0386,-150.818,60.1,2.7,ml,,,,0.76,ak,ak11770039,2015-11-04T13:48:56.597Z,"46km NNE of Nikiski, Alaska",earthquake
2015-11-04T05:43:11.700Z,-3.3868,149.7873,10,5.1,mb,,84,2.502,1.54,us,us200041ui,2015-11-04T13:45:56.384Z,"143km SW of Kavieng, Papua New Guinea",earthquake
2015-11-04T05:38:36.000Z,64.2809,-148.4373,11.1,3.1,ml,,,,0.74,ak,ak11769928,2015-11-04T17:21:26.642Z,"46km SE of North Nenana, Alaska",earthquake
2015-11-04T05:32:05.650Z,36.0176667,-117.7725,1.01,0.04,ml,9,82,0.07737,0.16,ci,ci37485064,2015-11-04T19:36:15.777Z,"15km NE of Little Lake, California",earthquake
2015-11-04T05:09:43.649Z,35.8515,-116.5722,6.8,0.8,ml,7,167.28,0.266,0.1514,nn,nn00517665,2015-11-05T02:34:54.716Z,"66km SW of Pahrump, Nevada",earthquake
2015-11-04T04:55:47.170Z,41.8697,-119.6313,9.1,1.3,ml,5,221.73,0.148,0.0989,nn,nn00517694,2015-11-05T02:35:21.171Z,"68km ESE of Lakeview, Oregon",earthquake
2015-11-04T04:54:47.370Z,37.3578333,-119.4495,31.01,1.65,md,5,160,0.1097,0.08,nc,nc72548295,2015-11-05T00:17:45.900Z,"18km E of Oakhurst, California",earthquake
2015-11-04T04:31:57.450Z,37.5273333,-118.8356667,4.95,0.45,md,16,186,0.0628,0.03,nc,nc72548285,2015-11-05T00:05:38.540Z,"18km SE of Mammoth Lakes, California",earthquake
2015-11-04T04:29:25.930Z,38.822834,-122.8448334,1.89,1.6,md,10,80,0.04144,0.02,nc,nc72548280,2015-11-04T04:31:01.380Z,"9km WNW of The Geysers, California",earthquake
2015-11-04T03:59:53.000Z,61.602,-146.5131,32.4,2.2,ml,,,,0.96,ak,ak11769804,2015-11-04T04:21:13.764Z,"53km N of Valdez, Alaska",earthquake
2015-11-04T03:54:54.800Z,19.1615,-64.3776,60,3.7,Md,15,298.8,0.77344946,0.27,pr,pr15308000,2015-11-04T11:57:26.974Z,"86km NNE of Road Town, British Virgin Islands",earthquake
2015-11-04T03:44:15.330Z,-8.3531,124.8991,14.33,6.3,mwp,,21,1.526,1.34,us,us200041ty,2015-11-04T21:54:36.568Z,"77km WNW of Dili, East Timor",earthquake
2015-11-04T03:10:46.070Z,38.8035,-122.7926667,0.76,0.88,md,5,205,0.004914,0.01,nc,nc72548275,2015-11-04T23:54:34.740Z,"4km NW of The Geysers, California",earthquake
2015-11-04T02:51:42.000Z,60.1219,-141.3518,0,1.7,ml,,,,1.06,ak,ak11769701,2015-11-04T03:12:21.379Z,"60km E of Cape Yakataga, Alaska",earthquake
2015-11-04T02:50:08.800Z,34.4895,-118.7296667,16.16,1.25,ml,23,123,0.07149,0.22,ci,ci37485032,2015-11-04T14:56:27.516Z,"10km W of Castaic, California",earthquake
2015-11-04T02:49:38.930Z,33.9471667,-116.3411667,8.33,0.91,ml,27,68,0.05656,0.14,ci,ci37485024,2015-11-04T14:43:01.887Z,"15km NNE of Thousand Palms, California",earthquake
2015-11-04T02:48:06.410Z,36.3013,-97.1887,5,2.7,mb_lg,,32,0.409,0.43,us,us200041tq,2015-11-04T08:58:19.323Z,"9km E of Perry, Oklahoma",earthquake
2015-11-04T02:46:26.760Z,37.3533333,-118.9441667,18.71,1.28,md,23,97,0.189,0.05,nc,nc72548270,2015-11-04T23:36:30.450Z,"32km S of Mammoth Lakes, California",earthquake
2015-11-04T02:45:47.310Z,46.391,-123.0405,17.5,1.5,ml,18,88,0.2811,0.17,uw,uw61101636,2015-11-04T19:27:58.740Z,"13km SW of Winlock, Washington",earthquake
2015-11-04T02:38:51.150Z,37.0608333,-97.5281667,5.97,1.71,ml,14,106,0.06257,0.03,ismpkansas,ismpkansas70150078,2015-11-04T20:05:23.160Z,"7km ENE of Caldwell, Kansas",earthquake
2015-11-04T02:25:05.590Z,-58.2664,-29.7514,73.94,4.9,mb,,69,5.477,0.43,us,us200041tm,2015-11-04T10:27:36.144Z,"206km WNW of Bristol Island, South Sandwich Islands",earthquake
2015-11-04T02:08:10.000Z,61.1511,-150.5412,53.5,2.6,ml,,,,0.77,ak,ak11769607,2015-11-04T10:10:40.931Z,"35km WSW of Anchorage, Alaska",earthquake
2015-11-04T02:06:45.300Z,38.82,-122.7593333,0.96,0.8,md,9,102,0.03056,0.04,nc,nc72548265,2015-11-04T23:23:57.620Z,"3km W of Cobb, California",earthquake
2015-11-04T02:05:59.984Z,37.3696,-114.7577,15.4,0.3,ml,3,286.98,0.236,0,nn,nn00517653,2015-11-05T02:34:53.103Z,"34km SW of Caliente, Nevada",earthquake
2015-11-04T01:57:32.206Z,41.8856,-119.5951,5.7,1.4,ml,5,220.05,0.163,0.1112,nn,nn00517649,2015-11-05T02:34:52.265Z,"70km ESE of Lakeview, Oregon",earthquake
2015-11-04T01:45:12.000Z,62.0944,-145.0315,14.2,1.9,ml,,,,0.92,ak,ak11769591,2015-11-04T02:07:48.690Z,"26km E of Glennallen, Alaska",earthquake
2015-11-04T01:36:08.690Z,38.8371658,-122.831337,1.11,1.37,md,10,120,0.04053,0.02,nc,nc72548260,2015-11-04T01:37:44.880Z,"9km W of Cobb, California",earthquake
2015-11-04T01:23:04.860Z,38.8045,-122.8171667,2.32,0.71,md,9,126,0.01743,0.05,nc,nc72548255,2015-11-04T23:17:26.370Z,"6km WNW of The Geysers, California",earthquake
2015-11-04T01:15:52.690Z,36.8434982,-121.5705032,4.15,2.36,md,39,39,0.01634,0.12,nc,nc72548245,2015-11-04T02:02:19.443Z,"2km W of San Juan Bautista, California",earthquake
2015-11-04T01:10:46.670Z,40.3919983,-125.0025024,13.37,2.18,md,9,324,0.5533,0.1,nc,nc72548230,2015-11-04T04:56:29.920Z,"65km WSW of Ferndale, California",earthquake
2015-11-04T01:08:51.000Z,63.9002,-148.905,5.6,1.8,ml,,,,0.5,ak,ak11769430,2015-11-04T01:22:28.075Z,"5km NNE of Healy, Alaska",earthquake
2015-11-04T01:05:55.640Z,38.8113333,-122.8228333,3.18,0.88,md,8,141,0.02177,0.02,nc,nc72548225,2015-11-04T16:55:10.020Z,"6km WNW of The Geysers, California",earthquake
2015-11-04T01:00:45.760Z,36.7771683,-121.2881699,3.31,1.61,md,15,133,0.04068,0.05,nc,nc72548220,2015-11-04T01:02:23.420Z,"7km ESE of Ridgemark, California",earthquake
2015-11-04T00:54:28.000Z,61.1835,-147.7591,29.4,3.3,ml,,,,0.78,ak,ak11769421,2015-11-04T02:08:41.332Z,"67km NE of Whittier, Alaska",earthquake
2015-11-04T00:29:58.160Z,35.0546667,-117.6495,-0.87,1.43,ml,11,102,0.126,0.13,ci,ci37485008,2015-11-04T01:00:46.199Z,"6km N of Boron, California",quarry blast
2015-11-04T00:29:06.259Z,38.6589,-118.7901,10.8,0.6,ml,7,161.85,0.212,0.0679,nn,nn00517645,2015-11-05T02:34:50.507Z,"20km NW of Hawthorne, Nevada",earthquake
2015-11-04T00:24:29.390Z,33.595,-116.7188333,2.67,0.27,ml,15,75,0.03331,0.07,ci,ci37485000,2015-11-04T00:57:58.680Z,"6km NW of Anza, California",earthquake
2015-11-04T00:23:55.319Z,37.3939,-114.8234,15,0.8,ml,5,170.6,0.182,0.1374,nn,nn00517643,2015-11-05T02:34:48.410Z,"30km E of Alamo, Nevada",earthquake
2015-11-04T00:15:42.550Z,38.8041649,-122.7925034,0.04,1.59,md,7,126,0.004382,0.01,nc,nc72548215,2015-11-04T00:18:05.350Z,"4km NW of The Geysers, California",earthquake
2015-11-04T00:15:16.860Z,35.9255,-117.6245,2.54,1.58,ml,25,54,0.02112,0.13,ci,ci37484992,2015-11-05T02:34:46.948Z,"25km E of Little Lake, California",earthquake
2015-11-03T23:59:47.990Z,46.6318333,-119.9016667,0.73,-0.35,md,2,305,0.08016,0.04,uw,uw61101621,2015-11-04T00:17:00.220Z,"5km SSE of Desert Aire, Washington",earthquake
2015-11-03T23:59:26.310Z,33.2671667,-116.2078333,11.21,1.44,ml,38,67,0.08375,0.18,ci,ci37484984,2015-11-04T00:52:10.700Z,"16km NNW of Ocotillo Wells, California",earthquake
2015-11-03T23:58:26.000Z,64.9583,-147.3344,0,1.5,ml,,,,0.71,ak,ak11769328,2015-11-04T00:05:38.760Z,"20km NNE of Badger, Alaska",earthquake
2015-11-03T23:56:25.310Z,36.0225,141.0077,8.3,4.4,mb,,155,0.693,1.32,us,us200041t2,2015-11-04T12:12:55.911Z,"33km E of Kashima-shi, Japan",earthquake
2015-11-03T23:45:51.884Z,41.8422,-119.633,8.9,2.3,ml,8,148.84,0.165,0.2035,nn,nn00517620,2015-11-04T00:19:47.151Z,"70km ESE of Lakeview, Oregon",earthquake
2015-11-03T23:32:13.690Z,35.3943333,-118.6373333,5.4,1.42,ml,17,159,0.1682,0.1,ci,ci37484968,2015-11-04T19:21:22.744Z,"25km SSW of Bodfish, California",earthquake
